Company_ID,Company_Name,Ticker,Sector,Market_Cap_Cr,Current_Price,TTM_PE,TTM_PB,TTM_ROE,TTM_ROCE,TTM_Revenue_Growth,FY26_PE,FY26_PB,FY26_ROE,FY26_ROCE,FY26_EPS_Growth,FY26_Revenue_Growth,FY26_EBITDA_Margin,FY26_Net_Margin,FY27_PE,FY27_EPS_Growth,FY27_Revenue_Growth,Gross_Margin,Operating_Margin,EBITDA_Margin,Net_Profit_Margin,EV_EBITDA,EV_Sales,Price_to_Sales,Price_to_Cash_Flow,Asset_Turnover,Inventory_Turnover,Receivables_Turnover,Debt_to_Equity,Current_Ratio,Quick_Ratio,Interest_Coverage,Revenue_CAGR_5Y,Earnings_CAGR_5Y,Book_Value_CAGR_5Y,Beta,Dividend_Yield,Payout_Ratio,Category,Sector_Weight,ESG_Score,Institutional_Holding,Promoter_Holding,Volatility_52W,Max_Drawdown_1Y,Sharpe_Ratio
33,Lici Ltd,LICI,Financial Services,108684.86118665454,4304.400507857858,51.64509847139629,7.284269835643811,49.253322985112426,30.74012447902028,37.764946978628025,15.390974707302991,1.5429033688464437,20.30094788316503,17.917889083935286,16.221695381610285,18.313057485282826,18.70570772427993,17.151782305998307,19.927022624977454,9.745979762718942,12.824722394278606,41.54234255764215,26.401433353383684,31.9453313089203,9.777163896429377,23.31953216580476,4.496203773149373,3.776458494544163,17.977281361617152,1.0842518431058723,9.861726897829584,14.485348324532701,0.6743096601315414,2.7229423513986086,1.0738716655493366,11.865327515145806,18.880495918048425,23.554027854186465,11.765478277952402,0.5952840668419874,3.1696057042869668,46.16750454132893,Large Cap,8.84,91.63470853586148,82.76209422385462,31.96746852248531,30.481589072241256,-31.820450543600824,2.123008826234246
34,Bajajhldng Ltd,BAJAJHLDNG,Financial Services,54239.98229734023,2596.4477810733006,9.85011119471032,5.624259941332514,41.300137458506235,41.18506172025673,23.995572863089645,19.03886274565064,3.9601038369785426,24.103048526272246,23.82455204659486,6.035825340046231,20.30183562089249,27.90058084395075,10.571801552227328,20.96303811439367,7.679866796392658,10.39205408447013,28.717133537861667,12.561684469767505,18.598264592408714,5.0407269225334055,13.49487961595139,2.482517731834187,1.8024806850013932,23.668914056990495,2.343081285620884,7.1816922804381464,6.320797854500868,1.209163165747431,1.8467756698627071,1.1004232346888754,10.307472622671732,10.892986259563465,14.95628675311431,11.4929945476823,0.7462097565426757,4.092217411877189,53.65363961588022,Mid Cap,8.84,70.19516896861003,53.70570407766901,31.417554819780435,41.69064120672595,-22.01011506410086,1.9402861126163726
35,Reliance Ltd,RELIANCE,Oil & Gas,220961.04670975235,2525.7751227112635,53.839405820554994,0.856746362001106,26.81468438481073,39.30430584177741,-0.5462598163499921,19.555705091842192,5.731363659564386,27.505991000354804,30.843185739581806,3.891928449761812,7.719007576235194,25.76287722672741,18.262669200655026,17.808517940550452,16.86257588022322,12.110508559972816,44.721067064251045,27.815482235649615,34.97529676475664,14.42059392968639,17.70606637581692,2.2032521640770275,3.5480280077090995,22.40459970173424,0.8816749476475769,8.820005162142039,7.765448285279833,1.0285128572102376,1.771504042569068,1.7031693969613788,22.126376122906322,9.009927628008956,27.840930461064445,14.636069707855704,0.5155363372863163,0.9223894179898562,30.751224294182645,Large Cap,6.81,67.09385415400064,83.09038435370093,28.86596430190987,27.20861292569428,-26.273469538315126,1.2908705478848812
36,Ongc Ltd,ONGC,Oil & Gas,188496.193702534,534.3900598099012,39.75539708227272,4.475915140588414,24.602687787539985,59.85048777726752,12.06601040406078,19.516414888840643,3.8831986201053104,24.770861155690362,30.885187486136847,15.063966407398988,17.461252473786956,14.861883591539183,13.158340121444875,15.301855546460544,6.572000044604517,7.567333724798238,61.18554255751377,12.882916508824376,26.414254739844203,24.261378361640432,20.733356477809643,4.732334198342773,5.68557146882411,9.64338005342368,1.9943061147464922,8.867669200413761,14.8982721248246,0.4890671881451476,2.251137357481204,0.9487198531503814,3.0438292398340954,10.785705152891357,22.54384105506793,17.754371350273424,1.6751831578669198,2.7453590968099943,33.70579810266745,Large Cap,6.81,72.47163251950042,45.508526833385424,32.65956492357435,16.26349274202078,-25.076901200695062,0.9258747284497926
37,Ioc Ltd,IOC,Oil & Gas,105294.11337869133,3952.190357853902,42.23503509861995,0.8574059405941674,47.41545044042064,43.25872044301926,9.259441657123123,11.245902056565868,5.004289922156913,20.125331696357733,13.298962684492931,3.7498552280572817,17.154320120975797,23.12659577549411,16.31955183895744,17.019967252217302,17.269434114242536,6.828742040865664,39.323112230547395,10.19180821103136,19.040267636953487,16.531040751977535,19.26084729223846,1.6164942463475338,4.972073204438522,16.43235900479022,1.7757906102162881,7.53791106630707,13.757490898732659,1.2607627568075952,2.4783541128590985,2.3068576102607676,13.161338445236293,20.078616151183162,13.576622180872029,10.111244239331647,1.1593845512114247,3.5157899144569074,59.14378592619414,Mid Cap,6.81,82.77812070472152,51.814897409351516,73.71108379748524,21.017373959997734,-24.068153668631176,1.6200086564980798
38,Bpcl Ltd,BPCL,Oil & Gas,283378.08689185005,537.7439328199448,52.95376573255274,3.8219073564906294,50.017718847316424,49.64749695111477,1.6277022343326584,11.55439128472964,4.200447689606083,35.953921903013025,29.06982919811839,22.43577703780857,11.071127509965574,21.155374046026452,13.933936915520288,13.71104832572714,15.384294292746459,6.664166394305053,26.759175687503568,10.205877599881017,18.342320323219763,21.794565742652694,11.723952873647036,6.82384116654047,1.845692673922443,23.825229498063372,2.033980093200167,10.515952393883936,8.233156856296201,1.2967308105564153,1.6760335507858384,1.0677431225484975,19.16761158512259,5.326803670237926,31.071848491220088,17.54101332608391,0.3319451483088518,0.8299813325833766,28.13912715727055,Large Cap,6.81,78.81743858041604,48.25389801740292,43.43413024699266,17.156599634878436,-27.57349717056089,1.7174880559334962
39,Hindpetro Ltd,HINDPETRO,Oil & Gas,128136.7617881973,3463.8057913188286,42.14275583239132,5.321458547519099,18.00775707069294,23.546726038292316,33.775046403256276,17.812111679450595,2.6336224318003323,43.380849924363886,27.16033813509192,4.768036569338385,6.266965975209858,28.691325780403393,23.834811714702184,16.718741834036173,11.196626273511118,12.405781314321288,33.065871079611156,25.054786944695735,27.246787144919914,10.68385466217615,18.59220982182297,6.744725286208773,3.908792407624765,11.929935086724086,1.5095923128559985,9.04823304644281,14.827238597991675,0.656091313181645,3.2075791549922448,1.7345320798977677,7.732254975386542,10.63517695438885,26.392143522587812,17.4246791612034,1.070477243158226,3.46714722717929,45.51596614181001,Large Cap,6.81,74.79056831681797,43.82008988147072,64.62107546036812,18.53619481646478,-25.06246779233654,1.000755388553357
40,Adanigreen Ltd,ADANIGREEN,Oil & Gas,214323.42055313697,3899.592349278059,28.81460531665179,5.307551164478431,20.1508707983156,60.81698284760882,34.34889596231598,12.612022861231482,5.770409064824923,35.73309449398543,33.15985407740749,10.924902413684354,7.0556145283821055,12.929934906463203,9.995487683106422,17.951568370828074,9.602733900648769,7.056162378265498,56.14521164424126,13.759460348770045,19.14797217007174,14.721101534205731,21.031824486828157,2.332608824271299,2.024350236470705,8.660247692841862,0.945825188800032,9.894162747645113,14.403424093354554,1.1955681563929774,2.6739809142583892,0.9058271750641869,24.476164060981613,13.340891231968461,12.151321261734918,14.622777479384322,1.5648430082390374,2.1510495102581473,22.96763096984845,Large Cap,6.81,51.3139747904795,76.10006543373837,57.24636003182662,15.001930997417976,-7.509422069090149,1.205782298647646
41,Adanitrans Ltd,ADANITRANS,Oil & Gas,475905.5801383548,2148.918304010317,27.64769708268907,3.6957586099077044,8.81318744955454,53.16468929344393,36.4655985216057,13.127351590945224,4.787692040237013,12.707753129195908,27.57548289080186,17.531259924229083,11.31661290810343,33.16973549227757,12.991118650379539,17.64545418750809,4.724512012273219,12.142924778156786,47.04236970387265,11.763019271167947,25.961465772978485,19.182778689037093,19.430548074779892,5.667477038713432,1.751185062316365,24.85127420583939,2.1842143386080854,5.802304061222227,14.764690155329077,1.1449881861873734,2.015633612409293,1.1653932966230487,7.440784245155546,19.736553962039732,15.856270892163824,18.020331345104502,1.6752875478164653,1.1504106760765547,16.02109978083395,Large Cap,6.81,70.61374655613692,45.79155509426981,70.26536105906229,31.67735659769268,-34.71318737071676,1.6309963071589162
42,Gail Ltd,GAIL,Oil & Gas,470098.04747941595,1722.4243611115091,23.751753898307932,7.5750701690440785,9.493625822805146,22.155085897876358,0.9656529131457381,17.781098673790936,6.274316480224549,28.676224817999824,48.37207084980282,7.240509477694825,17.636975438855828,14.454140227442327,24.391229086533794,12.71640062171862,15.960400670640952,9.341930656227081,48.82906220199942,28.338710608130246,30.69539626998495,18.257902737378622,22.653109573576593,3.391413488316827,1.8679174602595723,22.088016070426068,2.211660565633091,7.253632231728952,11.581178414458744,0.5594508483905372,2.935065967264471,1.5608619933603058,16.233293856400685,19.994355316011294,25.009708856618456,17.04572150142046,1.2007096010400513,1.3600530779732034,53.36587563490268,Large Cap,6.81,56.21198522190517,74.14649549065214,56.602150847060095,39.68391761838824,-20.95591765235146,1.258299815292336
43,Sunpharma Ltd,SUNPHARMA,Healthcare,33223.51523176413,1886.122055026834,29.736889073703907,1.5009303686397863,51.53217426893059,54.71421695108015,12.354884068035595,25.879228878679662,4.362644640456798,19.90828551736016,48.23326838039048,7.7894471987542975,13.208193144238612,19.223608603874318,23.812772536236583,27.889957101109903,10.493793636247583,15.227695557401997,61.118448997789855,15.866675573006116,17.460532668363577,22.816965900884046,11.787333919124217,1.7105052970600267,2.9604278541880387,11.536348495013534,1.837194508514247,7.309510516182109,11.610520670663856,0.4942716493591375,2.8597799178930883,1.4095027744662127,11.785919940295843,14.48441957617435,14.300199231332321,12.805633912901975,1.0134469316014785,3.0896313534208835,13.19364045779585,Mid Cap,6.55,63.585996819836225,51.17985263020434,66.26091588057312,43.39612873066311,-34.688711917641434,1.2585612976539597
44,Drreddy Ltd,DRREDDY,Healthcare,141707.7551051314,2916.0010032003456,58.0915130767978,1.1758172190279659,45.82176134250985,17.420605856491502,31.26050056436374,26.68929362644333,6.4635245198067315,27.87655013308494,40.484770809538006,22.59662735026368,15.565736649396822,21.12358283798593,20.60176055679269,30.631695377669253,16.731952929125683,12.108614997650104,64.23988230671284,25.52951315007427,19.04204974982322,11.804964177554458,9.353176427354047,1.6110648822330278,3.123261358529283,20.49396753305242,1.3356726787121427,4.506209200242009,13.266745014487942,0.8763946275081959,2.509063107078671,1.4959954904849753,21.75808362690418,7.087119429287306,26.50996843017011,13.7705049447584,1.4609103439777213,4.292065146047817,49.88632499063721,Large Cap,6.55,74.76223225724333,51.88764706719191,33.7895159774677,32.33521092279527,-27.050084530862993,2.3220362193875212
45,Cipla Ltd,CIPLA,Healthcare,79103.33013349387,4018.2261060655574,25.145187531417598,2.1784856099080665,27.03772748050894,40.954224076956955,31.84962272498933,25.87501640631924,4.798861426006711,47.41486327631552,15.461831617913361,17.345523190588242,9.993520587526952,22.906146325146487,13.799653123521859,28.744827889441527,14.955774488059399,14.61395017267124,32.902992697619226,19.159879563016602,33.052598640322344,7.934630759074615,24.514827937406185,5.753400817600189,5.286480294790811,16.148089938168134,1.2324473766158608,7.589750080520982,14.99903670357837,0.8867725323123412,3.4212501959512256,1.1952428553664813,13.177038788693638,21.707761694364784,28.954585218560936,14.747527057875672,1.645092664317638,4.544669241677423,55.179881603157966,Mid Cap,6.55,78.25296658536661,42.4025759517433,30.712981263173546,27.821061515577924,-18.090425105439127,1.891305718890109
46,Divislab Ltd,DIVISLAB,Healthcare,51959.58887305662,3034.7487095688143,12.526789783108004,4.569965263389182,38.38027736919283,35.687803336914,18.881585176559742,24.761981607450863,5.283140477267798,42.560900724716404,16.92849965721813,13.34595163645558,16.93781204208796,31.60059884977699,13.112878340034905,28.588218767315546,18.00695375679613,14.95996659766208,33.62620339296147,25.036006593128505,33.38716535569746,17.488376481828176,17.94761205949594,5.788805468173376,0.8762513806425481,11.69246939238455,0.8423512891362985,9.977679989120743,11.646259947733789,0.7072677173543076,1.818140296788226,0.9728462414157409,14.08398982745433,18.28734458531944,21.509081805979868,18.705090797075513,1.0661505157375948,3.594387361841456,14.167833374582754,Mid Cap,6.55,53.613787025558,55.36322528687059,65.98835133839134,16.31833391649231,-32.591770705141144,1.0576995746253262
47,Biocon Ltd,BIOCON,Healthcare,21900.504608063882,3701.7213754574423,51.50723166185378,4.511927581452102,11.539571945883942,51.89337885559985,7.62429899188453,26.481352274270964,2.0511706508514105,25.29603681358223,50.353217487606386,24.56570037774286,15.958120204083734,22.490247021505517,11.944210124562161,29.728092315477426,17.523645060670074,10.853966132626557,61.980203157251054,23.638899876256946,29.813152420480595,14.524240123029081,22.649844892096993,6.575234341429737,4.197505422814687,14.85403663897419,2.232076662536583,9.693717043943241,13.824981430251198,0.4462186323606746,2.9507650696623138,2.2396942220178864,22.839051696416167,21.00473281698272,31.320053697710886,11.904195266516604,0.34377183352796925,3.1531785763304834,20.803607419712183,Mid Cap,6.55,58.44963111175103,53.20238635477051,50.8156137170439,15.43718518575029,-28.359962429553,1.5005249250309056
48,Lupin Ltd,LUPIN,Healthcare,51318.5323335573,3700.4337530722223,35.536418833,4.827424184171417,50.04779495354004,61.318612852754995,32.62754772172822,30.347533034465766,4.889277594669037,45.6958090472638,18.89195226161836,25.807716129277292,18.317476363513165,18.649980404687405,15.038238796970983,28.588846919562158,15.338167526858795,9.785015023941323,50.30287217204295,15.736234206416785,22.964473837478636,8.57551524140693,14.563103306984013,7.142001291778126,4.378229422411914,17.121147562576347,2.1764097449538946,6.630982608116796,14.272394995764675,0.16811590672521198,3.3239250247857317,2.0408114704969043,22.94534614588092,10.762823061872052,32.12125730435412,16.145117422397995,1.1640891294537665,4.661186561113825,4.5433929290947805,Mid Cap,6.55,70.73406595249577,65.48644558135581,49.25683580224619,26.3854030795459,-19.219396401655725,1.18591142697979
49,Auropharma Ltd,AUROPHARMA,Healthcare,160487.12484482507,405.1710664538317,48.349748910838336,2.352834943657161,50.723246341074415,39.715077521389134,9.350014925190614,32.4381840919721,2.3201530424275174,29.47626195058855,31.466025993726564,15.82932704450243,16.854354398594552,13.996728884934939,17.201199180782673,26.250024384117225,19.23516873278433,13.310070747363358,61.637597009955094,16.394404173762524,31.544655198013906,5.211844684620994,10.864375138957065,2.2993527864696635,2.874231531261442,17.077271628590196,1.5044494155335315,6.911869899258237,14.53735191916282,0.4760975819456297,3.118039796633519,2.3728286623211146,21.450750189968264,14.006998445711103,10.1701025663683,10.689538037898966,1.4679296570386047,0.8506578558242323,24.167819376537462,Large Cap,6.55,53.62963323163028,84.14635421968441,69.3733130457557,27.886076007433736,-19.263095941662915,2.2586503481594584
50,Torntpharm Ltd,TORNTPHARM,Healthcare,145830.15353926134,4835.903245582756,53.52798300007952,4.403097482644124,13.480977250820082,63.13406187997263,19.14191825594975,29.232542179701213,1.854946871665692,18.273695576492056,21.82745291653672,12.543158111570289,10.824689129434361,31.39593102627564,14.23438618965109,27.306970064474253,13.93931160898607,16.77926735219731,42.70450701428699,10.855750837981057,34.23388032808127,20.82007509921008,20.777874152133624,7.102989473998202,1.0770622812558945,9.199185884141233,0.9989711734767369,11.823296170112398,11.56513083966929,0.9433133565467021,1.6682449822300005,1.3687583705774857,7.61736835723906,15.232056560543558,18.79726766451896,17.51888380107117,1.0060669422581807,0.3303002464524518,3.5019306926568095,Large Cap,6.55,88.24590757898255,52.576510870053525,43.45137764360895,38.72107431946597,-17.24036979079019,2.3878835450633185
51,Apollohosp Ltd,APOLLOHOSP,Healthcare,75301.86233322602,3674.22739443724,53.01100612867882,5.418455704416889,12.961122301425515,49.95611644599735,20.59703892595235,27.411656666502488,2.2338193525564214,41.125532197810735,27.509988516529894,21.722100336812275,19.235937950279492,13.662623099582593,24.17501321943619,30.636132862179373,13.871384231527209,15.02882611960672,46.34923466890507,23.870331029395274,15.11546476207103,22.733607996254918,21.508521884024283,1.5929302968950083,4.593467097329463,20.533847028024702,1.0892493725503232,6.892652889717118,14.383592296300538,0.3099361615250694,1.8629333699312494,2.0030194204326497,7.303965240549788,8.956303607146651,20.69180693240594,15.2614851838175,0.6715169732650227,0.6654452347160922,22.20519314055103,Mid Cap,6.55,80.3632113567014,48.25706965773601,54.179461354679866,19.88175781900361,-5.407598765171976,1.9487103878462357
52,Fortis Ltd,FORTIS,Healthcare,97141.2001347824,1402.6135515920503,44.03215145951742,1.6953110925510004,39.11137683551957,22.195531362823278,5.015706315122042,26.289518580350073,2.76554762830511,36.71200766326036,33.93801418094148,17.949955499105002,17.74016555842184,31.088900524969166,12.355951380980752,26.82791063994212,17.714547121887698,11.793877148636998,44.170125792313556,14.620916968794411,34.49500891148552,24.596895684627746,11.213294187311078,6.752694794042918,3.7962562081028643,23.313109903783015,1.0228583251387484,11.810633774731318,13.23756496062413,0.7246911916668665,1.9628682098278132,1.9048542482783808,8.277595844719983,10.23322507175491,28.257545681801343,17.364549277336,0.7040909879880289,3.959025087222905,47.091611671765264,Large Cap,6.55,84.74335063469147,63.06286398799719,57.00204405607972,17.133551042337114,-28.427079608636944,1.8002397836856887
53,Hindunilvr Ltd,HINDUNILVR,FMCG,162231.63532266172,3082.5695443618547,14.68436293393888,2.858582416658506,46.773353024337325,25.773364979284967,13.049820152408298,39.186500308206135,3.005140951836398,40.46794476598667,15.756189237773178,2.12149763243316,16.470062618247866,14.463839922134657,18.639161276394773,35.4113598163184,4.152766513262408,11.081352001462392,27.137187385084136,28.138767426016717,21.782371580514926,11.573914562255416,12.845472664516018,7.092369493565725,3.3169202171087546,22.711691141073416,2.214637951081957,9.991710429359925,6.162188837926799,0.6498571035093658,2.9936471766976287,1.8830870882586015,11.473591597608312,10.025816206159973,15.35808803847889,18.412634103428154,0.41078631565407137,2.507292156700935,54.89818410299753,Large Cap,5.96,54.47758752738861,54.82377534842064,69.49754201203034,38.332585542508426,-19.141128923411078,1.8468588796810521
54,Itc Ltd,ITC,FMCG,105921.35475889679,2511.3408894234417,30.092816574711307,6.333397781571624,44.950779405305454,26.22776090986414,-1.1928114071113538,31.550202740460257,4.17896285811534,43.3289881684016,14.607497459922174,9.828841508805418,9.493504898439722,19.95014752433047,13.645857670930294,33.35575022278947,4.756122961573425,6.335505561389171,47.57641857828221,21.124594047762915,15.750019453016492,9.593945969115278,8.228617858357167,1.4189328558529024,4.341505182745194,10.849400927611665,1.6524027168101973,11.704216617398565,12.170301421693758,0.41733647200082635,1.7376309360061013,1.1354173329066184,12.408176952154907,14.716244741759777,27.557659770378997,16.7307332142682,1.0610086367381955,4.261855309109413,55.97563355676466,Mid Cap,5.96,68.51832048645859,40.870692614765524,61.5772630108054,21.75584690978774,-29.682520476295362,0.9960830776591727
55,Nestleind Ltd,NESTLEIND,FMCG,114452.93586618025,3268.791569491684,31.946974379481617,7.353657288637476,35.968580418789216,34.48438883357004,-2.6157859135237476,36.854727883340914,5.189121672796804,15.082438097802257,49.21099956524377,3.6181189888643797,8.212766879246931,14.087972203080717,16.114806974991637,33.85676763329413,3.970534779984991,8.563141118702124,25.949352009634108,14.718819091178839,22.46576902854507,9.630379660838384,19.67658615182384,5.0034894271335695,1.1653752334625203,20.019603856928295,0.8290945020780723,6.794517559160859,13.23794586642506,0.16390745827009157,2.3848686952567935,1.0609459259596619,12.425165570216704,5.7606513774316355,31.525156524210526,13.868870926419659,1.024725699280056,4.0793604010293025,49.75597483788252,Large Cap,5.96,68.06530518422022,44.30366292599567,68.38647381374119,33.57896304463055,-9.44007584509474,1.6222649765795247
56,Britannia Ltd,BRITANNIA,FMCG,26591.844830553007,4470.650082787109,50.926802736187355,5.102512849052348,39.53179602262523,37.94886734811217,11.921871121449943,37.81244195330285,5.254438416636973,34.64422393056402,26.400880957780124,6.216118152559863,9.245413374387617,24.31310626147549,17.02851105565027,35.741686612531026,4.785668506575635,9.807900675439896,34.86124356345623,14.572919777820314,16.356032089877793,8.52875848817022,24.366231056108827,5.393657556665807,2.9706167457098633,20.60764149103177,1.179334720765781,11.369684751371068,6.769798136930913,0.8607556380310695,1.6799851260162684,1.705939550273209,20.26012750274566,7.812250478551843,19.49217211288058,18.686401151542583,0.42173785019381027,4.514912499032212,26.791795194052966,Mid Cap,5.96,56.17832330835244,46.37987023058627,71.38207754252761,43.62968398471573,-8.691155405007507,1.9359972989396328
57,Dabur Ltd,DABUR,FMCG,86043.49161032846,1038.5473956082724,16.21260285653099,1.6297850384009689,20.862178062201604,53.88546720436172,30.556925494729867,34.88132175296461,4.840512846358275,21.314348374124226,52.642901528210174,15.467472939529681,17.601649938881906,34.00060170268091,13.960365772981326,33.563146051046544,12.85840258969044,9.255145261811318,61.212213324115,11.367129498551824,18.666365042942815,18.205069590001536,10.664573663315629,7.157931738626194,2.3389948166349632,9.053412376903601,1.955541418476772,7.604877877838914,7.456994045355234,0.292597614972105,3.3279999704843135,1.2746157252008365,9.36389140277889,15.835893031128798,26.662836722858692,17.390681379775444,0.9951454200416958,2.3749387285345143,18.510327940779877,Mid Cap,5.96,52.64970373877443,76.04924144294476,71.3149400959181,35.41741287619977,-12.225997422026957,0.5718028279555503
58,Godrejcp Ltd,GODREJCP,FMCG,14409.06860480915,3398.171380442207,8.186013483435827,2.771272094613413,23.762691723181618,27.991450116953665,7.66327608318799,34.88733898396383,3.5796188418704222,14.994259060593365,20.60965705241773,2.315063400473515,4.926746758166885,14.474402921154885,9.461378161467938,32.4673052450243,11.307885213204187,6.394851314330243,35.57175126397827,26.682315271660897,13.879728061311098,7.76930969420018,20.988585218495906,4.899923173584573,5.11607455126025,22.047972534809244,1.0494061492663542,11.625438487821214,12.19322034550541,0.41839447356430937,1.760620896161754,1.5436915340199122,19.025632266619155,23.421176332493665,29.564322687704383,12.22134339589937,1.1497849901853876,3.805514806392209,49.37114585719494,Mid Cap,5.96,69.45399052899396,80.46863991796928,46.58502913395455,23.997435057494386,-26.564353745306335,1.387524338106475
59,Colpal Ltd,COLPAL,FMCG,42997.9824773957,2230.8950088833512,54.36722532612519,1.5474109401728913,35.437719853629005,42.48881117543282,-4.324975802694375,36.30291011602603,1.3699370609875616,39.915549454347115,17.64707110337507,20.31903099269186,11.298708793611388,16.289677884104528,19.070623751916603,36.325943978260796,4.255365432457667,13.260265236998665,43.20678689252563,18.67660744311167,13.421492862257821,23.036076400546918,22.176984509522185,7.32697883181301,1.9898522961253644,13.099967035868204,1.5080610041423075,10.566837195567732,10.845331662602309,0.7004897867210421,1.718969052732156,2.0823960372054238,11.639826305317614,20.306524436439652,15.933497588102306,19.596384539453304,0.3403091858572637,3.846965359577712,51.65763652727962,Mid Cap,5.96,71.74177651985491,54.8713872641008,37.40992882159778,37.818305462544835,-10.303552501907223,1.5469588296261665
60,Marico Ltd,MARICO,FMCG,60224.91583283729,532.3637897209404,34.97690992457969,3.2085934549244453,47.65541871666052,54.95502379135451,1.1939392727629317,33.832097427681965,3.683955619656871,44.10775807224447,37.25504238853236,5.806059597975681,16.431057422190403,30.80958261073109,8.99162079470927,32.29352741198793,15.258480869116692,9.830447061695132,50.13551124123844,14.288638274262135,31.57295643024318,9.11702712381845,21.90560312517985,6.98377377695883,2.6903950776749994,9.412357900989715,0.8157948525554425,5.366686023152742,11.434938717082675,0.26786633707829877,2.4451649089822154,0.8665261080202817,20.743360931237405,6.505923249133236,34.721165052909186,15.91182367280364,0.4146842090023384,3.526778361289886,35.94263912232841,Mid Cap,5.96,56.6591763106577,73.78914186513799,51.92269465357096,21.396386246247694,-27.429348530055712,1.3751395906988997
61,Ubl Ltd,UBL,FMCG,61332.72484947396,2687.092409783379,16.16413467891364,2.732413997283359,10.551438805002878,37.18645604561536,24.146860289330895,33.52465550558788,2.3771943987487067,31.494238740718888,18.74002278168073,14.140712689182267,6.101489539426746,27.40333980449914,19.428736126143285,37.84013837771032,13.294199794186843,7.327685866812842,30.065566095196125,21.62959011590208,31.806154141383615,11.01531187398817,24.813026341736933,7.686663130261893,1.5392270425788386,18.753339842734523,1.5256250847807986,8.185242950842682,14.510714191641432,1.4700566015654148,2.1156139385583486,1.7302987155155327,23.146390716919935,9.394883020611676,10.280331278988927,12.965691568568854,1.6517345180479381,0.2690256480292069,9.316884884120778,Mid Cap,5.96,75.4219069192246,71.4736697516561,35.97713592211816,26.345762415313956,-6.62111510724624,2.3809571985443823
62,Tatacons Ltd,TATACONS,FMCG,148812.0453829141,825.7622716999002,39.08769204798398,5.084719627060298,11.160479937742764,33.17299175026385,31.453520906676317,35.056393975766326,3.8940058260430126,15.680711570937532,16.162788844385325,15.412029173985129,9.67100616753623,26.615530806227667,23.56059643843259,37.44955839218561,14.179110362501698,8.943371985679821,44.159333006225665,18.682023875774465,27.515383827566403,23.659620153978864,21.677370613554466,5.795806331214534,5.219596158203934,23.172616717757396,2.1459483966092945,11.83942563901779,6.801986047020396,1.185874617854415,2.890918718002353,2.208373611647151,17.424082805144266,20.42814598609884,23.5394685570567,15.643507109498621,1.6447179307339546,1.7357471756052478,18.168927842565537,Large Cap,5.96,58.187677344001926,71.05754035260082,39.56523191270175,21.622141647035427,-21.204552866139466,0.6798538660801161
63,Maruti Ltd,MARUTI,Automobile,66200.22590956204,823.543352313258,27.317811940149202,5.769003465100138,26.91216158940774,52.685985460839966,12.842383945966066,21.943955456448215,5.61140983881351,28.41087499020325,31.511492997901133,9.049275852991794,16.791487577433067,15.131032815744685,12.951349027526712,19.171325552073654,13.47400936801527,18.559555171752514,53.49128520552996,12.697078595779763,23.818341879514804,17.63086249134183,22.497373316092116,6.392379230799796,3.383841975232677,9.488211700011297,0.8722825478979829,6.230599794845074,6.589505857129657,0.14877772274304588,1.2619709608000091,1.7560993728381753,22.264224198106287,13.78280587179959,32.143927290116935,19.106654356030184,0.5660509537520232,0.09467852747575722,21.77400354417199,Mid Cap,7.4,70.03500602551986,50.44338951931511,73.14841108911577,28.343646929699695,-33.87957033235305,1.9742562423665664
64,Mandm Ltd,M&M,Automobile,143156.327537526,2748.4424877214196,59.36667823937269,3.059960734418958,40.139605436798035,39.21769355911522,4.042807165682412,15.76636145150417,5.657747245281159,29.655413102485696,46.09561452937409,18.698149118412108,16.770197452310512,14.720657788643608,15.306600577713965,19.53925654367242,21.779478217248943,16.01393518808915,33.29651421328613,14.041909727454055,29.704752245008486,21.72314694805167,10.414235063605634,4.1448193489595395,3.650023380296738,13.27718083363576,0.8456545353888187,8.146501084975192,12.665208095739914,0.6702966243422387,2.9956774620764595,1.8708483335654902,23.12459002485888,10.996208939395885,30.116381096776607,11.212712391047297,1.1304372858804645,4.815244446664247,20.113114536216163,Large Cap,7.4,67.31795849198531,64.17328786746167,32.78024986503959,21.751053569661785,-17.938304982437757,2.0597560360686913
65,Tatamotors Ltd,TATAMOTORS,Automobile,135123.142405731,4518.79794893613,8.053829669031364,4.257682191549764,22.362537032516666,27.2162637225998,15.339101983657084,20.652245143998186,2.4321239134119983,43.484473966623334,54.57948575624345,25.451178237792508,18.647422691450554,30.151000057199777,22.85548131170821,18.253645562629163,14.926923033097294,13.109455199051379,62.504057591068296,26.67907313216769,31.085775230392397,21.267905099103828,8.005864572161581,6.344087103789882,3.3631787380545726,17.95445841002902,1.7813846403951676,7.282076681677712,8.84124605593426,0.27311316231613003,2.0483763726000617,1.0882333893797336,18.509279041003204,21.513614987038054,14.046736472260033,19.02973178418528,0.8957493963631724,4.799428099873097,0.5105073762116352,Large Cap,7.4,88.0620606449322,48.46140645391165,38.514419040972044,37.96786252640359,-30.747256900953637,2.1639911818593762
